@ HyperIMU -ianovir - 2018
@ Date:Wed Feb 19 13:14:20 GMT+03:00 2020, Sampling Rate:50ms

timestamp,accelerometer_lsm6ds3_c.x,accelerometer_lsm6ds3_c.y,accelerometer_lsm6ds3_c.z,akm_akm09918.x,akm_akm09918.y,akm_akm09918.z,orientation.x,orientation.y,orientation.z,light_ltr578.x,light_ltr578.y,light_ltr578.z,proximity_ltr578.x,proximity_ltr578.y,proximity_ltr578.z,gyroscope_lsm6ds3_c.x,gyroscope_lsm6ds3_c.y,gyroscope_lsm6ds3_c.z,gravity.x,gravity.y,gravity.z,linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z,HALL_sensor.x,HALL_sensor.y,HALL_sensor.z,uncalibrated_Magnetic_Field.x,uncalibrated_Magnetic_Field.y,uncalibrated_Magnetic_Field.z,game_Rotation_Vector.x,game_Rotation_Vector.y,game_Rotation_Vector.z,uncalibrated_Gyroscope.x,uncalibrated_Gyroscope.y,uncalibrated_Gyroscope.z,significant_Motion.x,significant_Motion.y,significant_Motion.z,step_counter.x,step_counter.y,step_counter.z,geomagnetic_Rotation_Vector.x,geomagnetic_Rotation_Vector.y,geomagnetic_Rotation_Vector.z,phonecall_sensor.x,phonecall_sensor.y,phonecall_sensor.z,RPC_sensor.x,RPC_sensor.y,RPC_sensor.z,drop_sensor.x,drop_sensor.y,drop_sensor.z
1582107260391,2.9192119,3.9140313,8.698709,-27.0,-13.3125,-38.375,62.109997,-28.17,21.06,361.0,441.0,1813.0,5.0,52.0,0.0,0.0,0.0,0.0,3.5249,4.3202,8.0672,-0.3182,-0.2112,0.6802,0.113499,-0.275323,-0.453819,0.0,0.0,0.0,-49.5,32.0,-36.5625,0.224511,-0.141999,0.09422,0.0,0.0,0.0,0.0,0.0,0.0,182935.0,0.0,0.0,-0.069037996,-0.214786,-0.649281,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107260443,2.1089182,3.4134996,8.661532,-33.6875,-17.75,-33.9375,79.65,-24.699999,15.91,376.0,459.0,1867.0,5.0,52.0,0.0,0.0,0.0,0.0,2.6889,3.9422,8.5673,-0.72749996,-0.5785,0.32729998,0.076132,-0.239565,-0.596865,0.0,0.0,0.0,-56.1875,27.5625,-32.125,0.208823,-0.116748,0.081467,0.0,0.0,0.0,0.0,0.0,0.0,182935.0,0.0,0.0,0.045058,-0.211606,-0.715869,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107260493,2.3508952,3.6699665,7.6093287,-32.1875,-18.0,-34.5,85.17,-23.619999,13.61,376.0,459.0,1867.0,5.0,52.0,0.0,0.0,0.0,0.0,2.3086998,3.8193998,8.7322,0.1232,-0.1321,-1.2595,0.071123,-0.222982,-0.639844,0.0,0.0,0.0,-54.6875,27.3125,-32.6875,0.200702,-0.097985,0.077978,0.0,0.0,0.0,0.0,0.0,0.0,182935.0,0.0,0.0,0.049807,-0.255529,-0.679172,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107260545,0.45799163,3.1974661,8.108941,-29.625,-18.5625,-35.875,88.659996,-22.74,10.95,497.0,606.0,2453.0,5.0,52.0,0.0,-0.5564633,0.72609186,-0.8876919,1.8628,3.7221,8.879499,-1.3431,-0.70159996,-0.5046,0.075013,-0.204067,-0.66854,0.0,0.0,0.0,-52.125,26.75,-34.0625,0.197292,-0.083387,0.075009,-0.5546656,0.7220427,-0.893085,0.0,0.0,0.0,182935.0,0.0,0.0,0.06692,-0.21085499,-0.716685,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107260595,0.024918852,3.2786868,9.296925,-27.5625,-18.0625,-37.3125,91.63,-21.41,7.6499996,497.0,606.0,2453.0,5.0,52.0,0.0,-0.61227894,0.59657097,-0.42266637,1.3066,3.5493,9.0479,-1.6106,-0.2445,0.1801,0.082186,-0.178687,-0.694387,0.0,0.0,0.0,-50.0625,27.25,-35.5,0.185522,-0.055953,0.048465,-0.6104638,0.5925044,-0.428042,0.0,0.0,0.0,182935.0,0.0,0.0,0.129484,-0.142519,-0.729888,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107260648,0.91760176,3.677829,8.351914,-26.0,-17.5625,-38.1875,93.1,-20.07,4.83,497.0,606.0,2453.0,5.0,52.0,0.0,-0.35894442,0.41809362,-0.6455624,0.8272,3.3537998,9.1781,0.16319999,0.2844,-0.64629996,0.089565,-0.154997,-0.709183,0.0,0.0,0.0,-48.5,27.75,-36.375,0.174444,-0.033179,0.027201,-0.35712928,0.41404447,-0.65095544,0.0,0.0,0.0,182935.0,0.0,0.0,0.092989,-0.159221,-0.730637,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107260699,-0.36735672,2.7173424,7.4579477,-23.625,-17.5,-38.9375,94.84,-19.33,2.3899999,679.0,829.0,3188.0,5.0,52.0,0.0,-0.3678805,0.5677905,-0.76242965,0.4105,3.244,9.245399,-0.5085,-0.3412,-1.9296,0.098396,-0.137594,-0.723374,0.0,0.0,0.0,-46.125,27.8125,-37.125,0.168829,-0.015881,0.006981,-0.36608282,0.5637239,-0.7678052,0.0,0.0,0.0,182935.0,0.0,0.0,0.127286,-0.155592,-0.702741,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107260752,-0.44323376,1.6755198,6.7931643,-22.1875,-16.75,-39.5,96.38,-18.4,-0.049999997,679.0,829.0,3188.0,5.0,52.0,0.0,-0.69244194,0.28703684,-0.48026225,-0.0089,3.0955,9.3052,-0.3538,-0.99689996,-2.1954,0.106921,-0.118877,-0.735857,0.0,0.0,0.0,-44.6875,28.5625,-37.6875,0.16086,0.002592,-0.012104,-0.69064426,0.28297022,-0.48563787,0.0,0.0,0.0,182935.0,0.0,0.0,0.12253,-0.08993,-0.764851,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107260802,-0.29193938,1.6594403,8.482072,-21.6875,-15.75,-40.1875,97.909996,-16.15,-1.54,711.0,868.0,3313.0,5.0,52.0,0.0,-1.0950196,0.030473448,-0.87235045,-0.26369998,2.7273,9.415999,0.303,-1.2660999,-2.316,0.102294,-0.097212,-0.747893,0.0,0.0,0.0,-44.1875,29.5625,-38.375,0.142009,0.013468,-0.024881,-1.0932044,0.026424285,-0.8777261,0.0,0.0,0.0,182935.0,0.0,0.0,0.065617,-0.08493,-0.80554,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107260852,0.49613604,1.5427756,8.417534,-20.625,-14.6875,-40.5,100.74,-13.16,-2.3899999,711.0,868.0,3313.0,5.0,52.0,0.0,-0.5841966,-0.8259596,-1.0251366,-0.41,2.2310998,9.5406,0.204,-0.51489997,0.0698,0.089083,-0.075001,-0.76647,0.0,0.0,0.0,-43.125,30.625,-38.6875,0.115957,0.01894,-0.045044,-0.5823815,-0.8300262,-1.0305122,0.0,0.0,0.0,182935.0,0.0,0.0,0.067913,-0.072445996,-0.800973,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107260903,-0.39186376,2.2409058,10.163003,-20.8125,-13.6875,-40.9375,104.42,-10.82,-0.88,790.0,963.0,3666.0,5.0,52.0,0.0,-1.0375284,0.22542672,-1.0807427,-0.151,1.8411,9.631,-0.3098,0.1103,-0.0892,0.063839,-0.069827996,-0.7872,0.0,0.0,0.0,-43.3125,31.625,-39.125,0.095115,0.00397,-0.068341,-1.0357307,0.2213601,-1.0861183,0.0,0.0,0.0,182935.0,0.0,0.0,0.063661,-0.060243,-0.804519,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107260953,-0.9942162,1.5081077,9.913049,-18.75,-13.0,-42.0,107.119995,-8.059999,-2.6,790.0,963.0,3666.0,5.0,52.0,0.0,-0.7733728,1.1777831,-0.5878618,-0.4461,1.3737,9.6996,-0.2403,0.50909996,0.1069,0.059997,-0.043049,-0.803232,0.0,0.0,0.0,-41.25,32.3125,-40.1875,0.072325,0.017988,-0.10394,-0.7715577,1.1737164,-0.5932374,0.0,0.0,0.0,182935.0,0.0,0.0,0.085897,-0.059693,-0.775582,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261005,-1.184038,0.12324393,10.082711,-15.625,-11.1875,-43.0625,108.32,-5.25,-7.29,790.0,963.0,3666.0,5.0,52.0,0.0,-0.71462506,1.3979564,-0.22108085,-1.1111,0.9643,9.6956,0.027199998,-0.5588,0.18869999,0.078265,1.22E-4,-0.809897,0.0,0.0,0.0,-38.125,34.125,-41.25,0.053184,0.059993,-0.121112,-0.7128274,1.3939072,-0.22645646,0.0,0.0,0.0,182935.0,0.0,0.0,0.074622996,0.001779,-0.820729,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261057,-0.31977916,0.16995001,10.956594,-11.5625,-10.125,-43.5,108.82,-3.6999998,-11.48,900.0,1098.0,4182.0,5.0,52.0,0.0,0.11309733,1.1833681,-0.3909712,-1.9521999,0.62049997,9.5903,1.5892999,-0.5126,1.7069,0.100013,0.032048,-0.810615,0.0,0.0,0.0,-34.625,35.1875,-41.875,0.044655,0.096964,-0.121941,0.11491248,1.179319,-0.3963468,0.0,0.0,0.0,182935.0,0.0,0.0,0.031737,0.018481,-0.873935,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261107,-1.3230071,-0.13566504,9.820603,-10.125,-9.9375,-43.375,110.7,-3.1399999,-13.98,900.0,1098.0,4182.0,5.0,52.0,0.0,-0.49886745,0.35871753,-1.1466813,-2.3697,0.5215,9.501699,1.1635,-0.76669997,0.26569998,0.115573,0.046798,-0.81812,0.0,0.0,0.0,-32.625,35.375,-41.5625,0.042704,0.118936,-0.126848,-0.4970523,0.35466835,-1.1520569,0.0,0.0,0.0,182935.0,0.0,0.0,0.029061,0.01884,-0.895941,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261157,-3.1904747,-0.27060226,10.763718,-8.75,-9.75,-43.25,115.259995,-0.68,-14.54,1137.0,1387.0,5362.0,5.0,52.0,0.0,0.24387486,0.60147536,-1.6483936,-2.4621,0.1136,9.491799,-0.4798,-0.0744,1.8348,0.110064,0.062733,-0.83821,0.0,0.0,0.0,-31.25,35.5625,-41.4375,0.02572,0.125252,-0.151262,0.24569,0.5974262,-1.6537693,0.0,0.0,0.0,182935.0,0.0,0.0,0.080002,0.042889,-0.857391,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261208,-3.5792358,-0.16004759,7.813228,-7.25,-9.625,-43.5625,120.06,0.14,-16.09,1137.0,1387.0,5362.0,5.0,52.0,0.0,-0.6726499,-0.29708993,-1.1276398,-2.7186,-0.0235,9.4222,-0.8706,-0.21169999,-1.6063,0.120657,0.070994,-0.857711,0.0,0.0,0.0,-29.75,35.6875,-41.75,0.026072,0.138739,-0.190494,-0.6708347,-0.30113912,-1.1330154,0.0,0.0,0.0,182935.0,0.0,0.0,0.14111,0.108242996,-0.841969,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261261,-3.5067585,-0.05856217,10.987174,-7.9375,-7.5625,-43.625,123.649994,3.8,-14.24,1277.0,1558.0,6048.0,5.0,52.0,0.0,-0.73263687,-0.5140518,-1.129228,-2.4136,-0.6299,9.484,-0.0576,0.6986,-0.1971,0.093733,0.087521,-0.87231,0.0,0.0,0.0,-30.4375,37.75,-41.8125,-0.004247,0.129143,-0.212894,-0.7308217,-0.51811844,-1.1346211,0.0,0.0,0.0,182935.0,0.0,0.0,0.122872,0.085006,-0.822834,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261312,-3.16614,-0.9232425,9.072827,-6.0625,-7.0,-43.625,126.28,5.64,-14.66,1277.0,1558.0,6048.0,5.0,52.0,0.0,0.06085963,0.38440877,-0.3983714,-2.4829,-0.9331,9.4411,-1.0572,0.29569998,0.2478,0.091671,0.101163,-0.880932,0.0,0.0,0.0,-28.5625,38.3125,-41.8125,-0.01516,0.136783,-0.239057,0.06265732,0.38034216,-0.40374702,0.0,0.0,0.0,182935.0,0.0,0.0,0.135281,0.135176,-0.830712,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261363,-3.9093962,-0.7729537,8.994268,-6.125,-5.75,-44.0,127.759995,6.8999996,-15.33,1277.0,1558.0,6048.0,5.0,52.0,0.0,-0.79234457,0.1680403,-0.27815312,-2.6016998,-1.0533999,9.396299,-0.89919996,0.3964,-0.5507,0.095436,0.108678,-0.884221,0.0,0.0,0.0,-28.625,39.5625,-42.1875,-0.018177,0.144464,-0.248732,-0.79052943,0.16397369,-0.28352875,0.0,0.0,0.0,182935.0,0.0,0.0,0.128114,0.139062,-0.837362,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261413,-2.617188,-0.955229,10.950772,-4.5625,-4.5625,-44.4375,127.71999,9.11,-16.48,1442.0,1757.0,6952.0,5.0,52.0,0.0,-0.69736373,1.4078349,0.47282714,-2.6798,-1.4203,9.3258,-0.4484,0.8515,1.5986999,0.09369,0.133555,-0.880626,0.0,0.0,0.0,-27.0625,40.75,-42.625,-0.034504,0.153989,-0.256245,-0.69556606,1.4037683,0.46745154,0.0,0.0,0.0,182935.0,0.0,0.0,0.115963,0.11761,-0.81866,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261465,-3.101334,-1.4374596,10.766764,-1.6875,-4.0625,-44.1875,126.84,10.04,-20.369999,1442.0,1757.0,6952.0,5.0,52.0,0.0,-0.11657054,0.813306,0.22418754,-3.415,-1.6028,9.0519,0.3357,-0.113299996,1.8039,0.119076,0.155876,-0.86992997,0.0,0.0,0.0,-24.1875,41.25,-42.375,-0.035829,0.193521,-0.244693,-0.11477285,0.8092568,0.21881193,0.0,0.0,0.0,182935.0,0.0,0.0,0.07492,0.111361,-0.88869697,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261515,-3.0792403,-0.9467248,10.254098,0.3125,-3.9375,-44.125,126.64,10.139999,-22.1,1528.0,1863.0,7484.0,5.0,52.0,0.0,0.079813905,1.0540392,0.13425073,-3.6906,-1.6001999,8.9436,0.3073,0.63909996,1.4611,0.131688,0.163274,-0.865925,0.0,0.0,0.0,-22.1875,41.375,-42.3125,-0.03272,0.210567,-0.2369,0.081611596,1.04999,0.1288751,0.0,0.0,0.0,182935.0,0.0,0.0,0.10981,0.11743,-0.855435,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261573,-5.5039535,-1.3285329,9.135566,3.375,-4.4375,-43.3125,126.579994,9.12,-26.8,1528.0,1863.0,7484.0,5.0,52.0,0.0,0.5496391,1.2072443,0.2587276,-4.4217997,-1.3885,8.6423,-0.9227,0.0646,0.6739,0.171587,0.172979,-0.857938,0.0,0.0,0.0,-19.125,40.875,-41.5,-0.018429,0.237957,-0.235345,0.55145425,1.2031776,0.253352,0.0,0.0,0.0,182935.0,0.0,0.0,0.142977,0.142982,-0.853714,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261621,-4.848881,-2.4862828,6.906209,4.5625,-5.5625,-43.4375,126.27,7.73,-28.84,1524.0,1858.0,7538.0,5.0,52.0,0.0,0.18081611,-0.2639636,0.05681047,-4.731,-1.1567,8.5117,-0.1722,-1.2066,-1.4900999,0.192142,0.170597,-0.854399,0.0,0.0,0.0,-17.9375,39.75,-41.625,7.01E-4,0.258036,-0.228765,0.1826138,-0.26803023,0.051434852,0.0,0.0,0.0,182935.0,0.0,0.0,0.199604,0.217942,-0.84639,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261671,-4.579591,-0.9970988,9.549522,3.25,-6.0,-43.625,125.659996,7.04,-27.21,1524.0,1858.0,7538.0,5.0,52.0,0.0,0.40111157,-0.6171484,0.31686452,-4.4841,-1.0694,8.655499,-0.96819997,-0.25439999,0.543,0.181628,0.160313,-0.856493,0.0,0.0,0.0,-19.25,39.3125,-41.8125,4.7199999E-4,0.243461,-0.223095,0.4029267,-0.6211976,0.3114889,0.0,0.0,0.0,182935.0,0.0,0.0,0.205192,0.215882,-0.847152,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261721,-4.671969,-0.47556508,9.219669,2.9375,-7.125,-42.875,124.52,5.13,-26.15,1524.0,1858.0,7538.0,5.0,52.0,0.0,1.0021855,0.62282073,0.16863371,-4.3223,-0.7876,8.7674,-0.3064,0.120799996,1.0979999,0.179743,0.143802,-0.856567,0.0,0.0,0.0,-19.5625,38.1875,-41.0625,0.012083,0.230806,-0.22133,1.0040007,0.61877155,0.16325809,0.0,0.0,0.0,182935.0,0.0,0.0,0.175647,0.142709,-0.848887,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261771,-4.5351353,-1.2998313,8.387377,2.4375,-8.0625,-42.3125,124.07,2.48,-27.22,1450.0,1767.0,7145.0,5.0,52.0,0.0,-0.36643186,-0.7169289,-0.110514246,-4.487,-0.3779,8.7116995,-0.4653,0.5348,-0.9644,0.197978,0.128958,-0.855829,0.0,0.0,0.0,-20.0625,37.25,-40.5,0.035191,0.234496,-0.222112,-0.36461672,-0.7209955,-0.11588986,0.0,0.0,0.0,182935.0,0.0,0.0,0.218952,0.150286,-0.80932,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261822,-3.640604,-0.08112513,8.219764,0.75,-8.5625,-43.0,123.96,2.81,-25.369999,1450.0,1767.0,7145.0,5.0,52.0,0.0,0.5895373,-1.1492645,0.5259026,-4.2025,-0.4348,8.8498,0.6231,0.062099997,-1.1908,0.182584,0.124286,-0.858436,0.0,0.0,0.0,-21.75,36.75,-41.1875,0.02812,0.220024,-0.221094,0.591335,-1.1533135,0.520527,0.0,0.0,0.0,182935.0,0.0,0.0,0.177167,0.134828,-0.85527897,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261872,-2.1697598,-0.6787466,8.31355,-1.6875,-8.5,-42.9375,122.689995,2.02,-21.92,1390.0,1695.0,6675.0,5.0,52.0,0.0,0.36215582,-0.47635272,0.16817993,-3.662,-0.32119998,9.091499,0.7985,-0.64959997,1.6271,0.158555,0.106391,-0.859782,0.0,0.0,0.0,-24.1875,36.8125,-41.125,0.026407,0.190131,-0.216387,0.36397097,-0.48041934,0.1628043,0.0,0.0,0.0,182935.0,0.0,0.0,0.163976,0.085802,-0.819007,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261924,-4.5801654,-2.737607,19.017765,-5.8125,-9.5,-42.5,123.1,0.93,-16.609999,1390.0,1695.0,6675.0,5.0,52.0,0.0,0.3046123,-1.0629928,-0.38755035,-3.0187,-0.1209,9.329599,1.6065999,0.8662,-3.2103,0.123196,0.075935,-0.869434,0.0,0.0,0.0,-28.3125,35.8125,-40.6875,0.026984,0.15508,-0.20416,0.30641,-1.0670594,-0.39292598,0.0,0.0,0.0,182935.0,0.0,0.0,0.154564,0.11961,-0.853944,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107261971,-3.98716,-1.0947438,8.166977,-7.125,-9.375,-43.375,123.88,1.23,-15.2699995,1374.0,1676.0,6526.0,5.0,52.0,0.0,0.13590878,-1.5811461,-0.20961404,-2.5842,-0.20369999,9.4578,-0.9658,0.4685,-5.2802,0.112284,0.071947,-0.873908,0.0,0.0,0.0,-29.625,35.9375,-41.5625,0.021701,0.132317,-0.231678,0.13772394,-1.5852127,-0.21498966,0.0,0.0,0.0,182935.0,0.0,0.0,0.131109,0.124076,-0.864084,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262023,-2.1633527,-0.12758222,9.899134,-7.6875,-9.3125,-43.4375,124.299995,1.4,-13.46,1374.0,1676.0,6526.0,5.0,52.0,0.0,-0.0421497,-0.69715434,0.07220427,-2.2826998,-0.23339999,9.5344,-0.29639998,-0.904,-2.8167999,0.097936,0.065489,-0.877363,0.0,0.0,0.0,-30.1875,36.0,-41.625,0.017625,0.117705,-0.238829,-0.047525316,-0.7381521,0.083531454,0.0,0.0,0.0,182935.0,0.0,0.0,0.093766,0.084336996,-0.877002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262075,-0.97789735,-0.023127988,15.039235,-7.9375,-9.375,-43.125,124.32,1.38,-12.91,1374.0,1676.0,6526.0,5.0,52.0,0.0,-0.0024260078,0.40437534,0.023073252,-2.1919,-0.23079999,9.555699,-0.2694,-0.5929,3.6439998,0.093844,0.063131,-0.87795,0.0,0.0,0.0,-30.4375,35.9375,-41.3125,0.016323,0.113638,-0.235524,-6.283185E-4,0.40030873,0.017697638,0.0,0.0,0.0,182935.0,0.0,0.0,0.089728996,0.05848,-0.862725,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262129,-1.0798041,-0.865207,12.107114,-7.8125,-9.4375,-42.9375,123.99,1.39,-12.54,1345.0,1639.0,6388.0,5.0,52.0,0.0,-0.09705776,0.20320868,0.42097342,-2.1306999,-0.23259999,9.5695,0.90489995,-0.5028,5.1208,0.090816,0.061976,-0.876935,0.0,0.0,0.0,-30.3125,35.875,-41.125,0.015039,0.109859,-0.234047,-0.09524262,0.19914207,0.4155978,0.0,0.0,0.0,182935.0,0.0,0.0,0.080974996,0.074672,-0.881886,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262181,-1.3468918,0.41692626,9.725717,-9.75,-9.0,-42.9375,122.579994,1.4499999,-12.05,1345.0,1639.0,6388.0,5.0,52.0,0.0,-0.11334168,-0.6170088,0.42032763,-2.0486999,-0.2429,9.5871,0.2933,-0.1002,2.475,0.08607,0.061497,-0.871536,0.0,0.0,0.0,-32.25,36.3125,-41.125,0.0124429995,0.106089,-0.224057,-0.11154399,-0.6210754,0.41495204,0.0,0.0,0.0,182935.0,0.0,0.0,0.071636,0.057266,-0.874319,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262232,-1.475422,-0.2819316,4.9388647,-11.5,-8.4375,-42.9375,121.11,1.3199999,-9.599999,1345.0,1640.0,6397.0,5.0,52.0,0.0,-0.03769911,-0.978833,0.64210665,-1.6358999,-0.22309999,9.6666,0.3218,0.026999999,1.6305,0.067231,0.051158,-0.867248,0.0,0.0,0.0,-34.0,36.875,-41.125,0.007499,0.084625,-0.211857,-0.035901424,-0.98288214,0.636731,0.0,0.0,0.0,182935.0,0.0,0.0,0.061915,0.055366,-0.860976,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262283,-1.4067276,0.62549955,7.3893876,-13.3125,-8.4375,-42.75,119.259995,1.1999999,-7.3199997,1345.0,1640.0,6397.0,5.0,52.0,0.0,-0.0022514747,-0.8214916,0.20875883,-1.2498,-0.20459999,9.7245,-0.2015,1.0088,-2.2224,0.049782,0.041337,-0.860664,0.0,0.0,0.0,-35.8125,36.875,-40.9375,0.00348,0.065627,-0.199653,-4.5378561E-4,-0.8255407,0.20338322,0.0,0.0,0.0,182935.0,0.0,0.0,0.063693,0.019974,-0.816926,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262335,-1.040453,-0.14442782,9.402653,-14.375,-8.5625,-42.6875,118.96,1.18,-6.3999996,1321.0,1611.0,6328.0,5.0,52.0,0.0,1.0471976E-4,-0.009651671,0.0013089969,-1.0939,-0.20199999,9.7432995,-0.4064,-0.0823,-0.80939996,0.042861998,0.037287,-0.859748,0.0,0.0,0.0,-36.875,36.75,-40.875,0.001633,0.05757,-0.194364,0.0019198621,-0.013718287,-0.004049164,0.0,0.0,0.0,182935.0,0.0,0.0,0.041513998,0.024564,-0.838977,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262385,-1.1750646,-0.20005949,9.393823,-14.1875,-8.75,-42.625,118.909996,1.16,-6.3199997,1321.0,1611.0,6328.0,5.0,52.0,0.0,-0.015795229,0.02666863,-0.0073303827,-1.0816,-0.19849999,9.7446995,0.50299996,0.1593,0.56189996,0.042404,0.036822,-0.859674,0.0,0.0,0.0,-36.6875,36.5625,-40.8125,0.001717,0.056831,-0.194917,-0.013980087,0.022619467,-0.012705997,0.0,0.0,0.0,182935.0,0.0,0.0,0.036098,0.030611,-0.849925,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262435,-0.9562346,-0.14982915,9.621205,-14.1875,-9.1875,-42.625,118.909996,1.13,-6.27,1321.0,1611.0,6328.0,5.0,52.0,0.0,-4.886922E-4,-9.250245E-4,0.0037350047,-1.0724,-0.1935,9.7459,0.1114,0.0464,-0.155,0.042125,0.036364,-0.859636,0.0,0.0,0.0,-36.6875,36.125,-40.8125,0.0017,0.056594,-0.194428,0.0012915436,-0.0049741883,-0.0016231562,0.0,0.0,0.0,182935.0,0.0,0.0,0.040334,0.034695,-0.853798,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262487,-0.96611786,-0.1483543,9.6206875,-14.25,-8.9375,-43.1875,118.89,1.0699999,-6.15,1300.0,1586.0,6300.0,5.0,52.0,0.0,1.3962634E-4,-0.0021991148,0.0017802358,-1.0519999,-0.1821,9.7483,0.091,0.0546,-0.1378,0.041517,0.035336,-0.859635,0.0,0.0,0.0,-36.75,36.375,-41.375,0.001794,0.055084,-0.192807,0.0019547688,-0.0062482785,-0.003577925,0.0,0.0,0.0,182935.0,0.0,0.0,0.039046,0.03197,-0.856605,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262538,-0.97499555,-0.15343003,9.619969,-14.5625,-8.4375,-43.0625,118.88,1.03,-6.0899997,1300.0,1586.0,6300.0,5.0,52.0,0.0,-8.5521134E-4,-6.457718E-4,0.0011868239,-1.0417,-0.1769,9.749499,0.0806,0.049399998,-0.139,0.041193,0.03484,-0.859634,0.0,0.0,0.0,-36.875,36.875,-41.375,0.00181,0.054465,-0.192141,9.424778E-4,-0.004694936,-0.004171337,0.0,0.0,0.0,182935.0,0.0,0.0,0.038662,0.032734,-0.849765,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262588,-0.7911304,-0.08593269,9.730323,-14.875,-8.875,-42.75,118.88,1.03,-6.0899997,1309.0,1597.0,6333.0,5.0,52.0,0.0,-0.01277581,0.018779743,-0.0033510323,-1.0411999,-0.1769,9.749599,0.0703,0.0396,-0.1488,0.041172,0.034829,-0.859602,0.0,0.0,0.0,-37.375,36.4375,-40.9375,0.001802,0.054442,-0.192087,-0.010960667,0.014730579,-0.008726646,0.0,0.0,0.0,182935.0,0.0,0.0,0.038531,0.033114,-0.84775597,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1582107262641,-0.96630937,-0.1500494,9.607452,-14.5625,-8.875,-42.5625,118.869995,1.0,-6.0299997,1309.0,1597.0,6333.0,5.0,52.0,0.0,-9.5993106E-4,-6.6322513E-4,0.002391101,-1.0306,-0.17119999,9.7508,0.0695,0.0437,-0.1599,0.040849,0.034306,-0.859605,0.0,0.0,0.0,-37.0625,36.4375,-40.75,0.001822,0.053794,-0.191317,0.0014486233,-0.0042586033,-0.0027227136,0.0,0.0,0.0,182935.0,0.0,0.0,0.038367,0.032503,-0.851266,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
